TELERIDE_NUMBER,STOP_NAME,STATUS,CREATE_DT_UTC,MOD_DT_UTC,GLOBALID,POINT
9767,NB Harvest Hills BV @ Country Village WY NE,INACTIVE,2024/09/29,2024/09/29,450e366c-e293-4d34-bf22-07c910e7e3b5,POINT (-114.06984 51.157788)
9187,EB @ Fish Creek-Lacombe Station,ACTIVE,2024/09/29,2024/09/29,5dd23f41-28cd-487b-a0cb-fe55dfff0041,POINT (-114.0745711 50.9240125)
2243,NB Walden DR @ acr nleg of Walden CR SE,ACTIVE,2024/09/29,2024/09/29,b7cf40df-cff2-4dbe-ab26-6bc3e41cf0e9,POINT (-114.0375198 50.8733076)
5670,EB 12 AV SW @ 18 ST SW,ACTIVE,2024/09/29,2024/09/29,a645f1e6-6401-41cb-9209-b351ec12f894,POINT (-114.1037808 51.0424485)
4715,NB 10 ST NE @ N. of 72 AV NE,ACTIVE,2024/09/29,2024/09/29,8e844615-02ec-4ac7-9745-b5db804b13c7,POINT (-114.0421087 51.12129)
6305,SB Erin Woods BV @ Erin Dale CR SE,ACTIVE,2024/09/29,2024/09/29,ba6d426f-9873-45b9-9e40-4f4989173601,POINT (-113.9788897 51.0183616)
7098,EB Dalhousie DR @ Dalham CR NW,ACTIVE,2024/09/29,2024/09/29,de473da6-a4c5-4316-b216-dc5a12e26715,POINT (-114.1583318 51.106194)
6373,NB Macleod TR @ S. of 61 AV SW,ACTIVE,2024/09/29,2024/09/29,9ecd6ac0-ccf2-4553-940f-b4be9babe123,POINT (-114.0713003 50.9966369)
7656,SB California BV @ 200 California  PL NE,ACTIVE,2024/09/29,2024/09/29,0975d91e-1028-4e1c-9720-c95f15cd36b4,POINT (-113.926644 51.0719042)
6380,EB Dover Ridge DR @ 26 ST SE,ACTIVE,2024/09/29,2024/09/29,12b28044-1706-43e9-9568-1fd686d7feaa,POINT (-113.9982075 51.018671)
7480,EB Bowness RD @ 79 ST NW,ACTIVE,2024/09/29,2024/09/29,0679cef9-d63c-4939-a58d-ace483824c08,POINT (-114.2011839 51.0888703)
4047,WB Northmount DR @ 26 ST NW,ACTIVE,2024/09/29,2024/09/29,d2d10778-2898-484b-9e3a-8fd782abaa60,POINT (-114.1226469 51.0904703)
7062,WB 52 AV NW @ Brisebois DR,ACTIVE,2024/09/29,2024/09/29,8df64d22-3b75-4e9c-9b5f-cefd9828fa3a,POINT (-114.1300332 51.1010409)
4566,EB 5 AV SW @ 6 ST SW,ACTIVE,2024/09/29,2024/09/29,743ecf60-6255-425e-96de-7bc572d3eee2,POINT (-114.0754942 51.0486786)
9511,NB Taradale DR @ 80 AV NE,ACTIVE,2024/09/29,2024/09/29,956f0c3b-6cb1-4e2b-8d07-d80b9a392d25,POINT (-113.9297799 51.1245629)
4152,SB Tararidge DR @ Taradale DR NE,ACTIVE,2024/09/29,2024/09/29,5ac984c7-987d-4488-bb6d-8f263b22efb6,POINT (-113.9405615 51.113476)
2330,SB 68 ST NE @ Laguna WY,ACTIVE,2024/09/29,2024/09/29,95cbab12-6a64-436c-82e7-11dcfdfb5f4e,POINT (-113.9353533 51.0841056)
1937,SB 73 ST SW @ West Cedar RI SW,ACTIVE,2024/09/29,2024/09/29,eadf3475-92ee-4fcf-b804-642e17a28ce8,POINT (-114.1937184 51.0603338)
2155,SB 23 ST NE @ 37 AV NE,ACTIVE,2024/09/29,2024/09/29,dcd3af5e-b148-46b6-9923-9ad6e31baa01,POINT (-114.00518 51.0864465)
6908,SB Coventry DR @ Coverdale RD NE,ACTIVE,2024/09/29,2024/09/29,13d9b500-9293-4b71-80f6-1ca41746d19d,POINT (-114.0435173 51.1614246)
3927,NB  Everridge DR @ Evermeadow GA SW,ACTIVE,2024/09/29,2024/09/29,a4c06464-9bfb-4f22-83c8-8b820333ac44,POINT (-114.1219903 50.9113486)
4145,EB Panatella GA @ Harvest Hills BV NW,ACTIVE,2024/09/29,2024/09/29,0eeb532d-4818-4bf7-a2cb-b80d3c56c3a3,POINT (-114.0699251 51.1670709)
3899,SB 42 ST SE @ 104 AV SE,INACTIVE,2024/09/29,2024/09/29,94b23587-4586-4bee-a484-2aad9bf08d3d,POINT (-113.9741477 50.9602203)
4317,SB Country Hills BV @ Panorama Hills WY NW,ACTIVE,2024/09/29,2024/09/29,8c5c7b80-6d65-4c8c-8ede-5493ed5ee85c,POINT (-114.0696215 51.1510814)
6964,EB California BV @ Del Ray RD NE,ACTIVE,2024/09/29,2024/09/29,8c7a698b-ad64-43fc-a8c2-917e877b0268,POINT (-113.9281122 51.0708635)
2328,SB 68 ST NE @ Coral Springs BV,ACTIVE,2024/09/29,2024/09/29,f8d1a5b6-32ad-4045-9c60-7bbb974491bb,POINT (-113.9353913 51.0987092)
5042,EB Kensington RD @ 22 ST NW,ACTIVE,2024/09/29,2024/09/29,ec832184-265f-4348-9dd7-2daa6d62b0fc,POINT (-114.1124481 51.0524315)
5736,NB 19 ST NW @ 14 AV NW,INACTIVE,2024/09/29,2024/09/29,abc11cc0-f4bd-4ff4-8b92-67c512be07e1,POINT (-114.1061258 51.0657043)
7823,SB Spiller RD @ 6 ST SE,ACTIVE,2024/09/29,2024/09/29,d7dcd803-3428-4038-97ca-fa0c88424ea3,POINT (-114.0487539 51.0306996)
3808,EB 110 AV SE @ 46 ST SE,INACTIVE,2024/09/29,2024/09/29,bd04718e-16c4-4c69-9030-12e4d3ce39ea,POINT (-113.9691224 50.9551516)
7333,EB Berkley DR @ Berkley CR NW,INACTIVE,2024/09/29,2024/09/29,9fa1e60e-2fe0-4090-bb84-8b7ce8238e8a,POINT (-114.0796898 51.1263999)
7798,EB New Brighton DR @ 52 ST SE,ACTIVE,2024/09/29,2024/09/29,cf6eb362-5a9b-430f-937a-624f48d925dc,POINT (-113.9571592 50.9253)
2628,WB Windermere Drive @ Power Line ROW,ACTIVE,2024/09/29,2024/09/29,8f5e015e-387b-4f5a-bf55-4f2b479f80a6,POINT (-113.8297534 51.0505123)
8287,NB Deer Ridge DR @ Deercrest PL SE,ACTIVE,2024/09/29,2024/09/29,32b408ca-a0ba-4349-8515-663e51f7b7bc,POINT (-114.0136328 50.9257518)
7395,SB 53 ST NW @ S. Leg Dalhousie DR,INACTIVE,2024/09/29,2024/09/29,81d54a5c-d5e2-41c8-999e-2e715c6b49aa,POINT (-114.162809 51.1075081)
7575,WB Sunridge BV @ 29 ST NE,ACTIVE,2024/09/29,2024/09/29,a75881db-8bd3-4ce8-a693-82b8230e9906,POINT (-113.9953018 51.0770099)
8132,EB Marbank DR @ Mardale DR NE,ACTIVE,2024/09/29,2024/09/29,3d9fa18e-9bf7-4e7c-be21-01416a8d331f,POINT (-113.9650967 51.063348)
2723,NB McKenzie Towne DR SE @ Elgin Estates VW SE,INACTIVE,2024/09/29,2024/09/29,7a17ea74-0b3b-421b-ad88-5033d062b0ca,POINT (-113.9588898 50.9096394)
5952,NB 10 ST @ Frontenac AV SW,ACTIVE,2024/09/29,2024/09/29,7975980c-4083-402b-a15f-acf41a51ff96,POINT (-114.0860928 51.0294247)
3778,EB Springbank GA @ Springbluff BV SW,ACTIVE,2024/09/29,2024/09/29,e4215ac7-0ea7-4cff-89a1-25c51fa2a8f7,POINT (-114.1902529 51.0213277)
5534,SB Fairmount DR @ Southland DR SE,ACTIVE,2024/09/29,2024/09/29,6963b269-1d88-4914-b736-b26d632a7010,POINT (-114.058777 50.9636432)
8725,SB Elbow DR @ Sifton BV SW,ACTIVE,2024/09/29,2024/09/29,a726e295-35a0-45a9-9f44-af154ed641cf,POINT (-114.0780002 51.0193011)
4464,NB 44 ST SE @ 26 AV SE,ACTIVE,2024/09/29,2024/09/29,f581a079-63dd-462c-9ca6-16fe150862ac,POINT (-113.9699 51.0309017)
2343,WB 64 AV NE @ 68 ST NE,ACTIVE,2024/09/29,2024/09/29,05cfaf12-5798-45dd-9df9-a89f5e3eb875,POINT (-113.9361247 51.1107926)
4213,NB Acadia DR @ Mapleburn DR SE,ACTIVE,2024/09/29,2024/09/29,2685d0fa-14b7-428f-8b87-c4d339250a5f,POINT (-114.0406777 50.9552791)
8617,NB 31 ST NW @ 34 AV NW,INACTIVE,2024/09/29,2024/09/29,d3cfe087-f724-46de-aee4-4ff05e122aeb,POINT (-114.129284 51.084778)
8829,EB 9 AV SE @ 12 ST SE,INACTIVE,2024/09/29,2024/09/29,bbcefb27-e44d-46b5-b683-63178f139d73,POINT (-114.0339726 51.0410201)
6916,NB Lake Fraser DR @ N. of Canyon Meadows DR SE,ACTIVE,2024/09/29,2024/09/29,efe4ac67-aed2-4688-b5fe-1a514b2f12b3,POINT (-114.0653014 50.9312312)
5834,EB MacDonald AV @ Maggie ST SE,ACTIVE,2024/09/29,2024/09/29,7755f9d4-a3d0-4bd5-8701-4ea2a31b5511,POINT (-114.0424705 51.0411097)
9711,EB Panatella BV @ Panatella CL NW,ACTIVE,2024/09/29,2024/09/29,3c55d02c-9566-47bf-a81b-d807e88993eb,POINT (-114.0756956 51.164258)
7760,NB Falconridge BV @ Falworth WY NE,ACTIVE,2024/09/29,2024/09/29,e5709ec1-1ab7-49d3-8019-21a72c4d8694,POINT (-113.9518196 51.10527)
7556,NB 28 ST NE @ 3 AV NE,ACTIVE,2024/09/29,2024/09/29,4537def9-4c17-4fd6-bf33-e7f1f0a4a9a6,POINT (-113.9931942 51.0549089)
9968,WB 7 AV SW @ 1 ST SW,INACTIVE,2024/09/29,2024/09/29,9bca158c-dd58-43c2-83fd-e8f04dfc0634,POINT (-114.066371 51.0466751)
5067,NB @ Penbrooke Terminal SE,ACTIVE,2024/09/29,2024/09/29,17df9b7d-2332-4077-8282-0be170aeeda1,POINT (-113.9411905 51.0520292)
4651,EB Palliser DR @ 24 ST SW,ACTIVE,2024/09/29,2024/09/29,79721830-b47f-4488-a954-db835d6a7b1c,POINT (-114.1172201 50.969383)
5227,NB 10 ST NW @ 3 AV NW,INACTIVE,2024/09/29,2024/09/29,e8be7cc9-9759-47e1-a6e8-0a2753cda448,POINT (-114.0857815 51.0559698)
6399,WB Edgemont BV @ Edgevalley DR NW,ACTIVE,2024/09/29,2024/09/29,66b02d90-df8a-47d4-8a88-19030876aa81,POINT (-114.1456862 51.1273021)
7482,EB 34 AV NW @ Bowmanten PL,ACTIVE,2024/09/29,2024/09/29,20ed0f44-daff-4c4c-a37a-f2dd00549ea7,POINT (-114.1954996 51.083679)
4421,NB Hidden Valley DR @ Hidden Valley GV NW,ACTIVE,2024/09/29,2024/09/29,6d86ed56-7e95-4125-9c68-4d8f1b70e922,POINT (-114.1029213 51.1492798)
3402,SB Cortina DR @ Tremblant WY SW,ACTIVE,2024/09/29,2024/09/29,d5a88aa9-daf5-4332-9c71-70587b8a9ad1,POINT (-114.2227977 51.0364375)
5108,Sunnyside LRT Station (SB 9A ST NW @ 4 AV NW),ACTIVE,2024/09/29,2024/09/29,b12d0874-7043-43c1-ba4a-4cc11b5125e1,POINT (-114.0846776 51.056275)
3648,WB Quarry Park BV @ Quarry LK SE,INACTIVE,2024/09/29,2024/09/29,bed31dd1-c1a0-41dd-adae-d397bb9e025c,POINT (-114.0136822 50.9595314)
8105,SB Sandstone DR @ Sanderling RI NW,ACTIVE,2024/09/29,2024/09/29,98bb769a-4d41-41c6-843a-965a61beb8cd,POINT (-114.0910687 51.1363891)
8761,NB Auburn Bay AV @ Auburn Bay DR SE,ACTIVE,2024/09/29,2024/09/29,e35f3bb8-776f-44fa-b997-f66ad84be2e7,POINT (-113.9573552 50.8935159)
4724,WB Taradale DR @ Taravista ST NE,ACTIVE,2024/09/29,2024/09/29,c970de86-adc7-4e33-bd6c-341486fb85c1,POINT (-113.9346139 51.1141656)
4868,EB 78 AV NW @ 5 ST NW,ACTIVE,2024/09/29,2024/09/29,cc44706f-de3a-432c-8c7d-f6b80286f538,POINT (-114.073488 51.1225299)
9271,WB Quarry Park BV @ Quarry Park RD SE,INACTIVE,2024/09/29,2024/09/29,8d5d7e56-186d-4009-94fa-8adb24ab620f,POINT (-114.0080464 50.963541)
4408,WB Temple DR @ 60 ST NE,ACTIVE,2024/09/29,2024/09/29,beb09b29-c8d5-45c5-abc0-96786cb190cb,POINT (-113.9473427 51.0849682)
6929,NB Harvest Hills DR @ Harvest Park RD NE,ACTIVE,2024/09/29,2024/09/29,12b7a0d1-e477-4a02-b71b-f94e98b53f46,POINT (-114.0600232 51.149761)
7019,NB Canterbury DR @ 118 AV SW,ACTIVE,2024/09/29,2024/09/29,649dbb8c-c4bc-46e8-95e5-6268348a8058,POINT (-114.0762571 50.9472708)
3373,SB 14 ST @ 33 AV SW,ACTIVE,2024/09/29,2024/09/29,58fb35ac-dcd5-4420-aef7-b7c86ae5337a,POINT (-114.094844 51.0237448)
8646,EB 5 AV SW @ 1 ST SW,INACTIVE,2024/09/29,2024/09/29,ce41f713-05ca-4f35-b721-66da9dbf39b0,POINT (-114.0656965 51.0483609)
5979,SB 39 AV SE @ 42 AV SE,ACTIVE,2024/09/29,2024/09/29,3e0bd4ad-32b8-492d-aa4d-6dbb6d101282,POINT (-114.0576782 51.0165788)
2035,NB Nolan Hill Dr @ Nolanfield Rd NW,ACTIVE,2024/09/29,2024/09/29,3bd5a6c9-9fb6-4fa1-a784-46805cc32351,POINT (-114.1604186 51.1725765)
6706,WB 26 AV NE @ 66 ST NE,ACTIVE,2024/09/29,2024/09/29,a8f4f90e-8c8a-43c5-a318-1d7b07a6e2a4,POINT (-113.9386809 51.0762142)
6504,EB 9 AV SW @ 16 ST SW,ACTIVE,2024/09/29,2024/09/29,6a869e0b-272f-479f-9f28-47e97b4373a1,POINT (-114.0977854 51.045232)
9468,EB 26 AV SE @ Fir DR,ACTIVE,2024/09/29,2024/09/29,f89dd83e-7e04-4d38-9651-20222540a420,POINT (-113.9883586 51.0304617)
4741,NB Somercrest ST @ Somerside GV SW,ACTIVE,2024/09/29,2024/09/29,ec514a50-5c62-45a3-8604-4dd93fb069fb,POINT (-114.0901698 50.902023)
5438,EB 1 AV NE@ 6 ST NE,ACTIVE,2024/09/29,2024/09/29,a2573135-aa15-4767-9fb3-9b146972b068,POINT (-114.0476935 51.0532051)
6000,WB 6 AV SE @ Macleod TR,INACTIVE,2024/09/29,2024/09/29,e9bffa88-8b4f-4742-aaf0-b3c0b8eeea1a,POINT (-114.0574667 51.0473982)
6411,SB Strathcona BV @ Strathcona DR SW,ACTIVE,2024/09/29,2024/09/29,05cd5f61-8161-43d3-8e3a-8577820b2034,POINT (-114.1850085 51.0483205)
8703,NB Elbow DR @ 80 AV SW,ACTIVE,2024/09/29,2024/09/29,39f3220c-e85b-4c15-afe9-a8bc31a5be10,POINT (-114.0830269 50.9824855)
6359,SB 52 ST NE @ Marbank DR,ACTIVE,2024/09/29,2024/09/29,3b0e2c0f-1b30-4411-9a92-37000acc8451,POINT (-113.9586663 51.0612738)
9696,NB Harvest Hills BV @ Country Village RD NE,ACTIVE,2024/09/29,2024/09/29,3bfbbcc9-f85b-4802-8ae4-57d339c96292,POINT (-114.0705455 51.160648)
8585,Saddletowne Terminal Stop E,ACTIVE,2024/09/29,2024/09/29,ed0a4129-3759-4687-ab4d-bf5aa97b12d0,POINT (-113.9483565 51.1250991)
5201,EB Canada Olympic DR @ W. of Canada Olympic RD SW,INACTIVE,2024/09/29,2024/09/29,ca92fbd2-468e-45e7-8dfe-189a74e4f105,POINT (-114.2211518 51.0836993)
8640,WB Country Hills BV @ Hamptons DR NW,ACTIVE,2024/09/29,2024/09/29,69082aab-3389-4853-ba8c-50191242fbfc,POINT (-114.1327578 51.1403247)
7639,SB 36 ST NE @ N. of 20 AV NE,ACTIVE,2024/09/29,2024/09/29,f0937ed5-9056-4501-97df-850b55da6252,POINT (-113.9819855 51.0722041)
7214,NB Hawksbrow DR @ Hawkridge CO NW,ACTIVE,2024/09/29,2024/09/29,231aa14b-e7ff-433d-96e5-b5dbdc9d7318,POINT (-114.1753353 51.1274828)
3690,EB Evanston VW @ Evanston RI NW,ACTIVE,2024/09/29,2024/09/29,ff434632-a7a8-4db8-bb6b-9c83bf425c22,POINT (-114.117595 51.1642643)
2649,SB Skyview CI NE @ Skyview Parade NE,ACTIVE,2024/09/29,2024/09/29,a5a7d1c2-03ce-4fe0-8bac-9f606fb2aa70,POINT (-113.9525612 51.1555939)
6270,NB 146 AV SE @ Deer Lake RD Terminal,ACTIVE,2024/09/29,2024/09/29,a2820f3a-e4fc-4966-a09a-b320a404d076,POINT (-114.008587 50.9223213)
5793,WB Castleridge DR @ 54 ST NE,ACTIVE,2024/09/29,2024/09/29,aed3c504-929a-48c4-9340-c733a1c19fee,POINT (-113.9564553 51.1082153)
9607,WB Richard RD @ Richardson WY SW,INACTIVE,2024/09/29,2024/09/29,681cf350-7744-47b7-b3a0-0b8e1bcc5626,POINT (-114.1234549 51.0118487)
2839,WB Radcliffe DR @ 28 ST SE,ACTIVE,2024/09/29,2024/09/29,f3f31a0a-9d63-4293-8014-2c67c0247830,POINT (-113.9890797 51.0469458)
5574,EB 39 AV SE @ Burnsland RD,ACTIVE,2024/09/29,2024/09/29,caad217d-ad42-4cc8-a54d-5e703fbae5f2,POINT (-114.0605342 51.0178912)
7170,SB Scurfield DR @ Schooner CL NW,ACTIVE,2024/09/29,2024/09/29,60a41ca9-4f90-4df9-88e3-41a795679420,POINT (-114.2242911 51.1217841)
7008,EB 5 AV SW @ 1 ST SW,ACTIVE,2024/09/29,2024/09/29,1350e568-65ab-4147-8dff-7d80420b6a65,POINT (-114.0657267 51.0483346)
6868,WB Sierra Morena BV @ Sierra Vista CL SW,ACTIVE,2024/09/29,2024/09/29,3c23b115-9670-4940-8fef-04298f8f28af,POINT (-114.1814586 51.0205401)
7391,EB 32 AV NE @ 26 ST NE,ACTIVE,2024/09/29,2024/09/29,ec953421-d314-48bd-a15c-2952a65df80f,POINT (-113.9976308 51.0813964)
2261,NB  Redstone GV @  Redstone AV NE,ACTIVE,2024/09/29,2024/09/29,7990f34e-411b-4268-b5ed-6552c36a4a18,POINT (-113.9635645 51.1728384)
4278,EB 78 AV SE @ 20A ST SE,INACTIVE,2024/09/29,2024/09/29,a83b9a15-daf0-4ebe-aecf-338fe855c764,POINT (-114.0095773 50.9831625)
4227,SB Oakwood DR @ 93 AV SW,ACTIVE,2024/09/29,2024/09/29,b71326ef-a0af-4ad5-ac33-1aee0c9f09c2,POINT (-114.1388349 50.9702387)
4693,SB 10 ST NE @ N. of 72 AV NE,ACTIVE,2024/09/29,2024/09/29,ff9c5ddd-65af-4ea3-916f-7ede5f9f1ff4,POINT (-114.0421076 51.1210831)
2407,WB Cityscape BV @ Cityscape DR NE,ACTIVE,2024/09/29,2024/09/29,2826c5c9-6099-4f32-9ccf-cded87b8afad,POINT (-113.9678309 51.1472731)
7122,EB Varsity Estates DR @ Varsity Estates RI NW,ACTIVE,2024/09/29,2024/09/29,6d18a002-c964-48fa-8675-cebb48f362af,POINT (-114.1666461 51.0964028)
5993,NB 24 ST NW @ Morley TR,ACTIVE,2024/09/29,2024/09/29,7f6f2a40-03c4-4a11-beaf-f3b239b26e2a,POINT (-114.1177715 51.0809056)
4606,SB Lakeview DR @ La Salle CR SW,ACTIVE,2024/09/29,2024/09/29,77f5fab8-9ec9-40ee-a514-96b324c4169d,POINT (-114.1368977 51.0056489)
2073,NB Shaganappi Tr @ Symons Valley PY NW,ACTIVE,2024/09/29,2024/09/29,a1610ab0-aa25-4e06-a4cb-14a680171910,POINT (-114.1515136 51.1683249)
2077,NB Sage Hill Dr @ Sage Hill Wy  NW,INACTIVE,2024/09/29,2024/09/29,c0292d6d-613c-4aee-946a-61c866ed2cb4,POINT (-114.1410904 51.1798723)
8951,SB 45 ST SW @ 35 AV SW,ACTIVE,2024/09/29,2024/09/29,b56de186-fbe7-487e-812c-da88c15f6481,POINT (-114.1525595 51.0225014)
5519,SB Centre ST N @ Beddington BV N,ACTIVE,2024/09/29,2024/09/29,a9184226-70ab-4c35-8c9c-8a1fb1146651,POINT (-114.0716642 51.1244721)
7780,NB Signal Hill DR @ Signal Hill WY SW,ACTIVE,2024/09/29,2024/09/29,59addd07-1a3c-4799-8075-24b76972dae2,POINT (-114.1700794 51.0247353)
8217,EB 16 AV NE @ 5 ST NE,ACTIVE,2024/09/29,2024/09/29,0c30ad81-37e9-48df-8fe6-68a5149d5989,POINT (-114.0502987 51.0667723)
2412,WB 104 AV NE @ Metis TR,ACTIVE,2024/09/29,2024/09/29,4bbf2c88-5090-43a4-82b0-b7ff08e6c9ab,POINT (-113.9713107 51.1473094)
6119,Fairmount Drive Station (WB),ACTIVE,2024/09/29,2024/09/29,635a2628-3b5a-4276-8735-59c581ebe1f5,POINT (-114.0608511 50.9796742)
7403,SB Charleswood DR @ Northmount DR NW,ACTIVE,2024/09/29,2024/09/29,cb130017-6ef4-4418-8ad2-01d0568e3c30,POINT (-114.117977 51.0888531)
3505,NB 52 ST @ Mahogany RD SE,ACTIVE,2024/09/29,2024/09/29,1b91e9fa-75af-4e43-bda9-0a4a799aee05,POINT (-113.9424884 50.8947274)
9249,EB 32 AV NW @ Campus DR,ACTIVE,2024/09/29,2024/09/29,499ca7c4-fe9a-4f19-9b18-ca12b2054d41,POINT (-114.129724 51.0813618)
8126,WB Marbank DR @ Mardale RD NE,ACTIVE,2024/09/29,2024/09/29,137c5c83-b107-43c8-a02d-4fa8a84b16bf,POINT (-113.9629347 51.0632289)
6160,EB Queensland DR @ Queensland CI SE,ACTIVE,2024/09/29,2024/09/29,a815496b-8a0b-4f2d-8045-7147bd3e0e0f,POINT (-114.0239783 50.9398146)
5867,EB Whitehorn DR @ 36 ST NE,ACTIVE,2024/09/29,2024/09/29,c055373e-e5d3-42d7-8dcd-7103d84c089e,POINT (-113.9807871 51.0847941)
7671,SB Falshire DR @ Falconridge BV NE,ACTIVE,2024/09/29,2024/09/29,15bb0f67-d0bf-43eb-b4eb-edf06dbcd62e,POINT (-113.9494165 51.1061787)
6574,EB Martindale BV @ Martindale GA NE,ACTIVE,2024/09/29,2024/09/29,3bae499e-03cf-43aa-a102-9b613f27e6d3,POINT (-113.9642413 51.1123757)
3409,EB 26 AV SW @ 51 ST SW,ACTIVE,2024/09/29,2024/09/29,3b9ffffa-1481-4485-a470-5c08880e2d37,POINT (-114.1570687 51.0304511)
6813,EB Zoo CTrain Station,ACTIVE,2024/09/29,2024/09/29,a08e962f-5f26-45b1-99d8-cd79f6af6008,POINT (-114.0254969 51.0472629)
6672,NB Crowchild TR @ 54 AV SW,INACTIVE,2024/09/29,2024/09/29,aeb28106-6416-45eb-a83f-844070178522,POINT (-114.1176661 51.0054095)
4901,SB McKenzie Towne DR @ Elgin WY SE,ACTIVE,2024/09/29,2024/09/29,5b7b38f8-c49f-4d63-8959-31f940626087,POINT (-113.9686052 50.9062133)
9705,EB Hidden Creek WY @ Hidden Creek PT NW,ACTIVE,2024/09/29,2024/09/29,76e6852f-3e89-40ff-8d02-231da3e6be7c,POINT (-114.0950813 51.1592276)
6374,Chinook LRT Station EB,ACTIVE,2024/09/29,2024/09/29,f52e2b2d-b03a-4806-ba0f-c80e366c1c54,POINT (-114.0666963 50.997088)
7908,EB Temple DR @ Templewood RD NE,ACTIVE,2024/09/29,2024/09/29,e12ee5ba-0087-4819-b5be-9a9a301c9a44,POINT (-113.9530897 51.0916127)
6125,SB Acadia DR @ 94 AV SE,INACTIVE,2024/09/29,2024/09/29,15b8bd45-47e9-4de9-97b9-8d75e917aeb6,POINT (-114.0485186 50.9681786)
6274,WB Canyon Meadows Dr @ Queensland DR SE (W. leg),ACTIVE,2024/09/29,2024/09/29,7f3cb3ed-9142-4b28-a253-51e26d9d2223,POINT (-114.0277557 50.9319322)
4756,WB Millrise DR @ Millrise WY SW,ACTIVE,2024/09/29,2024/09/29,f4211458-48c8-4f14-999f-acf24258037b,POINT (-114.0822733 50.917603)
8326,SB Citadel DR @ Citadel Meadow GV NW,ACTIVE,2024/09/29,2024/09/29,64524f2d-a0e6-44b3-856f-929f21b19572,POINT (-114.1726495 51.1473409)
7186,EB  Ranchview DR @ Ranchridge WY NW,ACTIVE,2024/09/29,2024/09/29,8d45cef5-ed54-4f2a-b75b-955488eb6b31,POINT (-114.1864292 51.1204019)
8315,EB Queensland PL @ Queensland DR SE,ACTIVE,2024/09/29,2024/09/29,e342bd60-185c-4ead-a0eb-2148ca371024,POINT (-114.0258678 50.939431)
9838,WB Bowness RD @ 62 ST NW,INACTIVE,2024/09/29,2024/09/29,5ba56758-098d-4bd3-9777-acba79f0eb40,POINT (-114.1778503 51.084828)
6933,SB Coventry DR @ Coverdale RD NE,ACTIVE,2024/09/29,2024/09/29,18452c21-4f15-444e-bad2-d4abb5460fe1,POINT (-114.0436562 51.1594763)
5603,EB 50 AV SW @ 20 ST SW,ACTIVE,2024/09/29,2024/09/29,dda1f018-eef8-446b-acd7-fa7cda2fda58,POINT (-114.1085975 51.0086393)
8191,WB 54 AV SE @ W. of 36 ST SE,INACTIVE,2024/09/29,2024/09/29,49430fdb-1fd8-4b4e-93d3-ab8bf932b0c5,POINT (-113.9862728 51.0050149)
4656,NB Cedarille DR @ Cedarille CR SW,ACTIVE,2024/09/29,2024/09/29,c9ab3016-68d0-4301-9f11-daefb542ff76,POINT (-114.1359848 50.9584485)
5857,NB 20A ST SE @ Lynndale RD,ACTIVE,2024/09/29,2024/09/29,4147e028-c7ba-486f-906e-08857b4d3ff2,POINT (-114.0100636 50.9926648)
4254,WB Willingdon BV @ Wilderness DR SE,ACTIVE,2024/09/29,2024/09/29,9235fb69-83d9-4977-b183-da41f6b970ab,POINT (-114.0578728 50.9529344)
4139,EB Tuscany Ravine RD @ Tuscany Ravine VW NW,ACTIVE,2024/09/29,2024/09/29,d9e37386-6f05-4739-89c8-c2518c882bae,POINT (-114.2390972 51.1131673)
7246,SB Arbour Ridge WY @ Arbour Ridge HT NW,ACTIVE,2024/09/29,2024/09/29,b0a02bd0-f0da-4bd7-ac3f-2fd5a5c32cec,POINT (-114.1912065 51.1396483)
7582,SB Dalhousie DR @ 66 AV NW,ACTIVE,2024/09/29,2024/09/29,bcd9f779-38b7-45ee-81a4-ff0442f655e2,POINT (-114.1674361 51.1119827)
7766,NB 36 ST SE @ 12 AV SE,INACTIVE,2024/09/29,2024/09/29,ef1a4cc8-4b51-4283-bde3-05317a0f14d7,POINT (-113.9814912 51.0428415)
5684,54 Avenue SW Station (NB),ACTIVE,2024/09/29,2024/09/29,ecf0aa54-54db-48b4-aa6f-8872585f63a2,POINT (-114.1176566 51.0055622)
4548,WB 62 AV SE @ 19 ST SE,ACTIVE,2024/09/29,2024/09/29,c265ac32-be09-4863-b0cd-023427d5f3e9,POINT (-114.0146391 50.9977651)
2875,WB 73 AV @ Macleod TR SE,ACTIVE,2024/09/29,2024/09/29,10da5d61-e7ab-4ad3-9445-a8ad83f27c26,POINT (-114.0722943 50.9879826)
4983,EB Martin Crossing DR @ Martin Crossing PA NE,ACTIVE,2024/09/29,2024/09/29,15f2799d-408e-4a9c-b1a6-903059be7bb6,POINT (-113.9624326 51.1177257)
7055,WB Northmount DR @ Bulyea RD NW,ACTIVE,2024/09/29,2024/09/29,86adf944-faae-481d-a53f-31a6f223d37a,POINT (-114.1345687 51.0956205)
5556,NB Macleod TR @ 42 AV SE,ACTIVE,2024/09/29,2024/09/29,4655fccd-d734-4cb3-a7f7-78c49bf63958,POINT (-114.0639597 51.0164896)
4479,NB 25 ST SE @ 14 AV SE,ACTIVE,2024/09/29,2024/09/29,84a22c5c-1756-4baa-9dbb-6506cf156d60,POINT (-114.0001867 51.0407957)
2893,WB 80 AV NE @ E. of Metis Tr,ACTIVE,2024/09/29,2024/09/29,65ba49b5-7c78-48be-9d29-e7d42cde6880,POINT (-113.9676394 51.1254203)
